,urban_score,oxford_score,follower_score,favorite_score,friend_score,sex_words_ratio,posneg,compound
0,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
1,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
2,0.030302999999999997,0.0,2.68128e-06,0.00135176,0.0007042610000000001,0.0121951219512195,0.278,0.4023
3,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.21700000000000003,-0.6124
4,0.12121199999999999,0.0,2.8644699999999997e-05,0.00517678,0.00109453,0.0278745644599303,0.202,0.4199
5,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.344,-0.2732
6,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.055999999999999994,-0.1531
7,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.327,-0.5267
8,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.327,-0.5267
9,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
10,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.244,-0.4416
11,0.181818,0.0736842,1.4322299999999998e-06,0.00246498,0.000133063,0.0551431601272534,-0.132,-0.4389
12,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.756,-0.7351
13,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
14,0.0606061,0.0,6.76148e-06,0.000268364,0.00047221199999999996,0.0195121951219512,0.0,0.0
15,0.0,0.0631579,9.49272e-07,0.00655339,8.27588e-05,0.146341463414634,-0.577,-0.6229
16,0.0606061,0.010526299999999999,2.0484299999999997e-06,0.00137661,0.000417851,0.0225140712945591,-0.059000000000000025,-0.25
17,0.0606061,0.2,1.0492e-05,0.000921053,0.00154483,0.146341463414634,-0.217,-0.5574
18,0.151515,0.010526299999999999,2.66462e-07,0.000447274,5.27384e-05,0.0418118466898955,-0.047000000000000014,-0.1298
19,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
20,0.151515,0.010526299999999999,1.4322299999999998e-06,0.00246498,0.000133063,0.0292682926829268,0.064,0.1528
21,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.359,0.4215
22,0.0606061,0.010526299999999999,4.2117700000000005e-05,0.0273202,0.00205436,0.032520325203252,0.0,0.0
23,0.212121,0.0,2.66462e-07,0.000447274,5.27384e-05,0.037940379403794,0.07899999999999999,0.471
24,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.219,0.1027
25,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.209,-0.2755
26,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
27,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
28,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.016000000000000014,-0.0487
29,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
30,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
31,0.151515,0.021052599999999998,5.7789e-06,0.000440648,0.00159108,0.0262664165103189,0.215,0.5661
32,0.0909091,0.021052599999999998,2.8228400000000002e-05,0.00273665,0.00131035,0.0256739409499358,0.43,0.8835
33,0.0909091,0.010526299999999999,3.66386e-07,3.81011e-05,5.67952e-05,0.0229555236728838,0.101,0.2023
34,0.0909091,0.021052599999999998,9.725880000000001e-06,0.0186762,0.00020202900000000003,0.0212089077412513,-0.015999999999999986,0.1374
35,0.0909091,0.021052599999999998,1.33231e-07,1.65657e-05,1.37931e-05,0.0256739409499358,-0.104,-0.2695
36,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
37,0.0909091,0.0,1.4822e-06,0.00765667,7.46452e-05,0.032520325203252,0.0,0.0
38,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.365,0.3182
39,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.524,-0.765
40,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
41,0.0909091,0.2,1.93185e-06,0.00268696,0.0001071,0.119241192411924,-0.099,-0.3156
42,0.0,0.0,4.06355e-06,0.00902665,0.000787831,0.0,-0.397,-0.6454
43,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
44,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
45,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
46,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
47,0.12121199999999999,0.010526299999999999,4.2117700000000005e-05,0.0273202,0.00205436,0.040650406504065005,-0.22,-0.4767
48,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
49,0.030302999999999997,0.021052599999999998,2.1150400000000003e-06,0.00034788,0.000188236,0.0195121951219512,-0.172,-0.4404
50,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.302,-0.0762
51,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.34,-0.7351
52,0.0909091,0.042105300000000005,1.22073e-05,0.0209076,0.000541177,0.037940379403794,0.17200000000000004,0.6013
53,0.0,0.0,1.53216e-06,0.000820002,0.000175254,0.0,0.0,0.0
54,0.030302999999999997,0.0,7.99387e-06,0.00056986,0.000348885,0.00975609756097561,0.429,0.7184
55,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
56,0.12121199999999999,0.010526299999999999,3.4307e-06,0.010111700000000001,0.00011927,0.0348432055749129,0.0,0.0
57,0.12121199999999999,0.042105300000000005,2.66462e-07,1.4909100000000001e-05,0.00011764700000000001,0.0354767184035477,0.0,0.0
58,0.272727,0.021052599999999998,7.64414e-06,0.00137661,0.00024097400000000003,0.0511033681765389,0.257,0.7627
59,0.181818,0.021052599999999998,4.34667e-06,0.00154724,0.000632861,0.031219512195122,0.16,0.4939
60,0.0909091,0.021052599999999998,8.93315e-05,0.29843800000000004,0.00156106,0.0221729490022173,0.0,0.0
61,0.272727,0.147368,5.94544e-06,0.00466656,0.000147668,0.0863039399624765,-0.33999999999999997,-0.9428
62,0.030302999999999997,0.021052599999999998,1.53216e-06,0.0013732999999999998,0.000439757,0.0292682926829268,0.237,0.4215
63,0.0909091,0.2,2.9977e-07,8.77982e-05,3.89453e-05,0.14308943089430898,-0.036000000000000004,-0.1779
64,0.0606061,0.0315789,7.39433e-06,0.041044800000000006,0.0005785,0.02710027100271,-0.196,-0.5994
65,0.181818,0.0736842,9.12633e-06,0.00307791,0.00137039,0.0667522464698331,-0.088,-0.25
66,0.030302999999999997,0.0,5.7789e-06,0.000440648,0.00159108,0.00513478818998716,-0.016999999999999987,-0.0989
67,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.355,-0.296
68,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.512,-0.2732
69,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
70,0.12121199999999999,0.0,1.0492e-05,0.000921053,0.00154483,0.0300187617260788,-0.10800000000000001,-0.4588
71,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
72,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.483,-0.4215
73,0.0606061,0.0,6.66988e-05,0.012243700000000001,0.00105477,0.0139372822299652,0.007000000000000006,0.0352
74,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.583,0.6808
75,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
76,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
77,0.12121199999999999,0.021052599999999998,8.97645e-06,0.00317564,0.000358621,0.0254506892895016,0.173,0.7096
78,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.407,-0.5859
79,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
80,0.12121199999999999,0.0315789,6.99464e-07,0.000735517,7.95133e-05,0.0310421286031042,0.068,0.2516
81,0.12121199999999999,0.010526299999999999,4.16347e-07,3.64445e-05,6.977699999999999e-05,0.032520325203252,-0.05799999999999998,-0.2263
82,0.030302999999999997,0.010526299999999999,1.49552e-05,0.00338769,0.00110994,0.016260162601626,0.0,0.0
83,0.151515,0.010526299999999999,5.295940000000001e-06,0.00134845,0.00018255599999999998,0.0365853658536585,0.21499999999999997,0.6249
84,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
85,0.181818,0.0,1.0492e-05,0.000921053,0.00154483,0.032520325203252,-0.174,-0.5562
86,0.0606061,0.0,9.54268e-06,0.00142299,0.000325356,0.0114777618364419,0.133,0.3182
87,0.030302999999999997,0.0,2.29824e-05,0.102005,0.00151724,0.010840108401084,0.286,0.4939
88,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
89,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
90,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.252,-0.4019
91,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
92,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
93,0.12121199999999999,0.010526299999999999,3.16424e-07,0.000220324,6.16634e-05,0.032520325203252,-0.161,-0.3612
94,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.231,-0.5574
95,0.0909091,0.10526300000000001,7.16117e-06,0.022642,0.0006393519999999999,0.057649667405765,-0.31,-0.8442
96,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
97,0.0909091,0.010526299999999999,1.0825e-05,0.000556607,0.000740772,0.0300187617260788,-0.234,-0.5667
98,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.435,0.6597
99,0.030302999999999997,0.0631579,8.32695e-08,4.14142e-05,3.2454400000000006e-06,0.025293586269196,-0.324,-0.8614
100,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.277,-0.3182
101,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
102,0.030302999999999997,0.010526299999999999,8.93315e-05,0.29843800000000004,0.00156106,0.010840108401084,0.133,0.3182
103,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
104,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.19699999999999998,-0.5106
105,0.030302999999999997,0.010526299999999999,8.93315e-05,0.29843800000000004,0.00156106,0.0114777618364419,-0.378,-0.8176
106,0.30303,0.0315789,1.72035e-05,0.0400675,0.00209574,0.0704607046070461,0.27199999999999996,0.7712
107,0.0606061,0.010526299999999999,8.160410000000001e-07,0.00158534,3.81339e-05,0.0127253446447508,0.17,0.4767
108,0.030302999999999997,0.021052599999999998,2.3681799999999997e-05,0.0106468,0.00157485,0.024390243902439,0.0,0.0
109,0.181818,0.0315789,6.01206e-06,0.0400161,8.357010000000001e-05,0.0418118466898955,0.27,0.743
110,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
111,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
112,0.0909091,0.010526299999999999,8.06049e-06,0.017874400000000002,0.000348885,0.0390243902439024,-0.208,-0.2732
113,0.12121199999999999,0.0315789,8.06049e-06,0.017874400000000002,0.000348885,0.0284552845528455,0.0,0.0
114,0.0909091,0.0,1.24738e-05,0.0057367,0.0006288040000000001,0.0172166427546628,0.19,0.5788
115,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.2,-0.4588
116,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.574,-0.8689
117,0.0606061,0.0315789,2.7978500000000002e-06,0.000200445,0.000371603,0.0195121951219512,-0.138,-0.5106
118,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
119,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
120,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.155,-0.296
121,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.29400000000000004,-0.6124
122,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
123,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
124,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
125,0.0,0.010526299999999999,3.99693e-07,0.00324688,5.43611e-05,0.0121951219512195,-0.496,-0.7096
126,0.030302999999999997,0.010526299999999999,3.6472000000000004e-06,0.00226619,0.000580934,0.0195121951219512,0.0,0.0
127,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.194,0.2783
128,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.141,0.3182
129,0.24242399999999997,0.010526299999999999,1.3506300000000001e-05,0.011995200000000001,0.00106126,0.0399113082039911,-0.295,-0.7607
130,0.12121199999999999,0.010526299999999999,6.461709999999999e-06,0.0007239210000000001,0.000537121,0.01806684733514,0.199,0.7146
131,0.0606061,0.010526299999999999,1.3506300000000001e-05,0.011995200000000001,0.00106126,0.0146341463414634,0.0,0.0
132,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.286,0.4215
133,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
134,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
135,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.147,0.4137
136,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.365,0.3182
137,0.0909091,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0418118466898955,0.55,0.7269
138,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.351,0.4019
139,0.030302999999999997,0.021052599999999998,1.86524e-06,0.000362789,0.000294524,0.0225140712945591,-0.448,-0.7964
140,0.0909091,0.0,2.07008e-05,0.013895300000000001,0.000646654,0.0225140712945591,0.0,0.0
141,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
142,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.155,0.0258
143,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
144,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
145,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.234,0.0572
146,0.12121199999999999,0.010526299999999999,2.9977e-07,0.000795154,3.65112e-05,0.0256739409499358,0.264,0.7269
147,0.0909091,0.13684200000000002,1.4488900000000002e-06,0.00389625,2.6774899999999997e-05,0.173441734417344,-0.36,-0.6701
148,0.030302999999999997,0.010526299999999999,1.86524e-06,0.000362789,0.000294524,0.0177383592017738,-0.242,-0.4939
149,0.0606061,0.0631579,2.03178e-06,0.00753077,0.00020365099999999998,0.0975609756097561,-0.682,-0.8934
150,0.12121199999999999,0.021052599999999998,4.33001e-07,0.000157374,0.000152536,0.0234146341463415,0.195,0.6249
151,0.0606061,0.021052599999999998,2.68128e-06,0.000207071,0.00018255599999999998,0.024390243902439,-0.149,-0.3875
152,0.151515,0.0,3.66386e-07,0.000293213,0.00022637,0.0304878048780488,0.205,0.5962
153,0.0,0.0631579,4.5798199999999995e-06,0.00109002,0.000116836,0.0975609756097561,-0.661,-0.8313
154,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
155,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
156,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
157,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
158,0.151515,0.021052599999999998,6.661560000000001e-08,3.97577e-05,1.0547699999999999e-05,0.0426829268292683,-0.214,-0.624
159,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.215,-0.4091
160,0.12121199999999999,0.0315789,8.94314e-06,0.00863736,0.000812172,0.0525328330206379,-0.542,-0.8573
161,0.0606061,0.010526299999999999,2.9977e-07,0.0028989999999999997,9.49292e-05,0.0195121951219512,-0.209,-0.5719
162,0.0909091,0.021052599999999998,5.66232e-07,0.000675881,0.00015659299999999998,0.0203252032520325,-0.252,-0.7941
163,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.412,-0.4215
164,0.424242,0.010526299999999999,5.16271e-07,0.000545011,5.76066e-05,0.0731707317073171,0.16699999999999998,0.5743
165,0.0606061,0.0736842,1.96516e-06,0.00247492,0.000260447,0.0627177700348432,-0.561,-0.915
166,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
167,0.181818,0.08421050000000001,4.00693e-05,0.0904587,0.00083489,0.0455284552845528,-0.07200000000000001,-0.2401
168,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
169,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.244,0.4404
170,0.0606061,0.0,7.6274800000000005e-06,0.0208446,0.000605275,0.021680216802168,0.0,0.0
171,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
172,0.0606061,0.010526299999999999,7.16117e-07,0.000212041,3.16431e-05,0.0209059233449477,-0.115,-0.1759
173,0.0909091,0.021052599999999998,3.99693e-07,7.12325e-05,5.1115699999999996e-05,0.0304878048780488,-0.421,-0.7398
174,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.089,-0.2411
175,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.281,-0.4404
176,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.512,-0.2732
177,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
178,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.115,-0.296
179,0.12121199999999999,0.2,8.94314e-06,0.00863736,0.000812172,0.16027874564459899,-0.368,-0.7906
180,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.061,0.1862
181,0.030302999999999997,0.0,4.846280000000001e-06,0.00920887,0.00049493,0.016260162601626,0.0,0.0
182,0.0,0.0,3.87869e-05,0.0383165,0.00178012,0.0,0.0,0.0
183,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
184,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
185,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.279,-0.4767
186,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.405,-0.5267
187,0.151515,0.021052599999999998,3.49732e-07,0.000876325,6.81543e-05,0.0284552845528455,0.16,0.4939
188,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
189,0.0606061,0.021052599999999998,2.08174e-06,0.00100388,0.000176877,0.0650406504065041,-0.554,-0.7148
190,0.12121199999999999,0.021052599999999998,1.14912e-06,0.00279298,0.00027424,0.0234146341463415,-0.091,-0.2732
191,0.12121199999999999,0.010526299999999999,7.311060000000001e-06,0.025645400000000002,0.000381339,0.0375234521575985,0.272,0.4767
192,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
193,0.151515,0.010526299999999999,1.28235e-06,0.00042076900000000004,0.00024989900000000004,0.0209059233449477,0.098,0.4767
194,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.24,-0.6901
195,0.0,0.0,5.39253e-05,0.143101,0.00405761,0.0,0.0,0.0
196,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.405,-0.5267
197,0.12121199999999999,0.010526299999999999,6.69487e-06,0.046743400000000004,0.0008040580000000001,0.0232288037166086,-0.08499999999999999,-0.34
198,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
199,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.01899999999999999,-0.3612
200,0.12121199999999999,0.0736842,1.33231e-06,0.00161516,0.00023286,0.0466595970307529,-0.312,-0.8225
201,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.328,0.5267
202,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
203,0.151515,0.010526299999999999,6.328480000000001e-06,0.00037769800000000004,0.000224747,0.0390243902439024,-0.293,-0.6597
204,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
205,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
206,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.535,-0.6808
207,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.015000000000000013,0.0516
208,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
209,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
210,0.0,0.0,0.0038659999999999996,0.0458721,0.000199595,0.0,0.2,0.5423
211,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
212,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,-0.107,-0.0516
213,0.0,0.0,0.00040497300000000004,0.00203592,0.000127384,0.0,0.17099999999999999,0.5574
214,0.181818,0.0,5.09609e-05,0.00237718,0.00186856,0.0487804878048781,0.0,0.0
215,0.0606061,0.021052599999999998,0.00040497300000000004,0.00203592,0.000127384,0.0260162601626016,0.0,0.0
216,0.030302999999999997,0.021052599999999998,2.06508e-06,0.0229866,5.84179e-05,0.024390243902439,0.248,0.5106
217,0.151515,0.231579,4.0968599999999994e-06,0.0039708,0.000669372,0.11452810180275699,-0.551,-0.9678
218,0.030302999999999997,0.021052599999999998,2.8728000000000003e-05,0.00046384,9.817459999999999e-05,0.0182926829268293,0.0,0.0
219,0.181818,0.0631579,5.379209999999999e-06,0.0171654,0.000163895,0.0487804878048781,-0.429,-0.9231
220,0.030302999999999997,0.021052599999999998,3.49732e-07,0.00031806099999999996,4.0568e-05,0.0195121951219512,0.0,0.0
221,0.0909091,0.021052599999999998,1.54881e-06,0.00931324,0.000217445,0.0212089077412513,-0.13,-0.555
222,0.12121199999999999,0.0736842,5.3459e-06,0.000268364,0.00036916900000000003,0.0511033681765389,-0.336,-0.8225
223,0.0909091,0.021052599999999998,2.5647e-06,0.000293213,0.000406492,0.0195121951219512,0.15600000000000003,0.3802
224,0.0606061,0.021052599999999998,1.99847e-06,0.000235233,0.000339149,0.0390243902439024,-0.286,-0.4939
225,0.0909091,0.0,1.68704e-05,0.00197629,0.000310751,0.0266075388026608,0.18,0.296
226,0.0909091,0.0,0.000176065,0.09824119999999999,0.00539798,0.0172166427546628,0.0,0.0
227,0.12121199999999999,0.0,0.00040497300000000004,0.00203592,0.000127384,0.0150093808630394,-0.233,-0.7487
228,0.030302999999999997,0.0,5.66232e-07,3.14748e-05,6.73429e-05,0.010840108401084,-0.10699999999999998,-0.3626
229,0.212121,0.0526316,0.00040497300000000004,0.00203592,0.000127384,0.0509013785790032,0.079,0.2809
230,0.24242399999999997,0.27368400000000004,0.00040497300000000004,0.00203592,0.000127384,0.36856368563685604,-0.346,-0.7351
231,0.272727,0.010526299999999999,0.00040497300000000004,0.00203592,0.000127384,0.040650406504065005,-0.312,-0.8765
232,0.0,0.0,0.00040497300000000004,0.00203592,0.000127384,0.0,0.0,0.0
233,0.0606061,0.0,0.00040497300000000004,0.00203592,0.000127384,0.0139372822299652,0.128,0.2263
234,0.181818,0.0,0.00040497300000000004,0.00203592,0.000127384,0.0266075388026608,-0.12,-0.5106
235,0.0,0.0,0.00040497300000000004,0.00203592,0.000127384,0.0,-0.206,-0.631
236,0.0606061,0.021052599999999998,0.00040497300000000004,0.00203592,0.000127384,0.0229555236728838,0.0,0.0
237,0.181818,0.010526299999999999,0.00040497300000000004,0.00203592,0.000127384,0.032520325203252,-0.247,-0.7096
238,0.0909091,0.021052599999999998,0.00040497300000000004,0.00203592,0.000127384,0.0286944045911047,0.0,0.0
239,0.12121199999999999,0.010526299999999999,2.16501e-07,0.000851477,1.62272e-05,0.0542005420054201,-0.286,-0.4939
240,0.151515,0.010526299999999999,1.3373099999999999e-05,0.227994,0.000316431,0.032520325203252,-0.167,-0.4939
241,0.0909091,0.2,3.8304e-06,0.00107677,0.000791076,0.30662020905923304,-0.375,-0.5574
242,0.0606061,0.0631579,8.37691e-06,0.00801614,0.0005582159999999999,0.0650406504065041,-0.19499999999999998,-0.5574
243,0.0909091,0.021052599999999998,1.66539e-05,0.00021369799999999999,0.00138337,0.0542005420054201,0.0,0.0
244,0.0909091,0.0631579,8.32695e-08,4.14142e-05,3.2454400000000006e-06,0.0731707317073171,-0.277,-0.6369
245,0.030302999999999997,0.010526299999999999,2.61466e-06,0.025054,0.000273428,0.010840108401084,0.257,0.8299
246,0.12121199999999999,0.021052599999999998,2.14169e-05,0.0594758,0.000422719,0.0650406504065041,-0.355,-0.5106
247,0.0606061,0.2,2.7978500000000002e-06,0.056404499999999996,0.000176877,0.17073170731707302,-0.247,-0.5574
248,0.0606061,0.0,4.379969999999999e-06,0.000430708,0.00044543699999999997,0.0150093808630394,0.0,0.0
249,0.0,0.0,2.14835e-06,0.000652689,0.00054848,0.0,0.0,0.0
250,0.0,0.0,4.2117700000000005e-05,0.0273202,0.00205436,0.0,0.0,0.0
251,0.0606061,0.0,0.00040497300000000004,0.00203592,0.000127384,0.0121951219512195,-0.202,-0.5859
252,0.030302999999999997,0.010526299999999999,0.00040497300000000004,0.00203592,0.000127384,0.0139372822299652,0.186,0.5423
253,0.12121199999999999,0.0,0.00040497300000000004,0.00203592,0.000127384,0.021680216802168,-0.196,-0.4389
254,0.0,0.0,1.9535e-05,0.0135474,0.000855174,0.0,0.0,0.0
255,0.0909091,0.0,0.00040497300000000004,0.00203592,0.000127384,0.0209059233449477,-0.161,-0.3182
256,0.151515,0.0315789,0.00040497300000000004,0.00203592,0.000127384,0.043360433604336,-0.153,-0.4404
257,0.0,0.0,0.00040497300000000004,0.00203592,0.000127384,0.0,-0.257,-0.4782
258,0.0606061,0.021052599999999998,0.00040497300000000004,0.00203592,0.000127384,0.043360433604336,0.0,0.0
259,0.24242399999999997,0.0,0.00040497300000000004,0.00203592,0.000127384,0.0339342523860021,0.068,0.2589
260,0.12121199999999999,0.0,0.00040497300000000004,0.00203592,0.000127384,0.0195121951219512,-0.343,-0.886
261,0.151515,0.010526299999999999,3.49732e-07,0.000152404,4.9493e-05,0.0487804878048781,0.392,0.7003
262,0.151515,0.021052599999999998,0.00040497300000000004,0.00203592,0.000127384,0.0341463414634146,-0.274,-0.7506
263,0.0909091,0.010526299999999999,1.0825e-06,0.00271677,0.000165518,0.0650406504065041,0.315,0.3182
